,Unnamed: 0,EPISODE_ID,BEGIN_DATE,DURACION,END_DATE,GRANIZO,LAT,LLUVIA,LON,NIEVE,RANGE,T. ELECTRICA,TORNADO,VIENTO,ACCIDENTES,ZONA
633,633,64171,2012-07-19 15:50:00,3.1,2012-07-19 18:56:00,1.5,38.50625,0,-86.10375,0,95.9503913384,0,0,3,0,1
634,634,1191357,2005-06-28 02:30:00,2.0,2005-06-28 04:30:00,0.0,40.925,2,-85.915,0,58.3604330631,0,0,3,0,13
635,635,1191350,2005-06-10 18:15:00,0.6,2005-06-10 18:51:00,0.75,41.63,0,-86.765,0,21.7908023915,0,0,3,0,0
636,636,1191358,2005-06-28 14:00:00,3.16666666667,2005-06-28 17:10:00,1.0,41.0683333333,1,-86.42,0,128.720693353,0,0,3,0,13
637,637,52528,2011-06-15 17:23:00,0.733333333333,2011-06-15 18:07:00,0.75,38.2007166667,0,-87.0399,0,17.3653197219,0,0,3,0,3
638,638,38829,2010-05-05 17:01:00,0.333333333333,2010-05-05 17:21:00,1.5,40.7033333333,0,-85.3533333333,0,22.212382425,0,0,3,0,8
639,639,74339,2013-06-26 16:55:00,18.5,2013-06-27 11:25:00,0.0,38.3311722222,3,-86.3541777778,0,75.9002049069,0,2,3,0,1
640,640,60433,2012-03-14 19:44:00,2.76666666667,2012-03-14 22:30:00,1.0,38.38,0,-86.1666666667,0,87.5149087916,0,0,0,0,1
641,641,21194,2008-07-21 22:33:00,2.95,2008-07-22 01:30:00,1.75,39.5474583333,0,-86.6573666667,0,145.227808718,0,0,3,0,7
642,642,52634,2011-06-19 04:13:00,2.28333333333,2011-06-19 06:30:00,0.0,37.98478,1,-87.35469,0,66.6722847145,0,0,3,0,3
643,643,48392,2011-04-04 04:10:00,0.566666666667,2011-04-04 04:44:00,0.0,41.13518,0,-85.6703,0,85.7271310051,0,0,3,0,4
644,644,17049,2008-05-15 03:00:00,82.0,2008-05-18 13:00:00,0.0,38.40455,2,-87.5805,0,2.40918409247,0,0,0,0,3
645,645,1213128,2006-06-02 19:10:00,0.85,2006-06-02 20:01:00,1.0,40.575,0,-85.685,0,24.7049043196,0,0,0,0,8
646,646,1213124,2006-06-19 15:18:00,2.71666666667,2006-06-19 18:01:00,1.0,41.21875,0,-85.51,0,137.859351977,0,0,3,0,4
647,647,1206367,2006-03-12 06:24:00,4.6,2006-03-12 11:00:00,0.0,38.9525,3,-85.0425,0,31.2305680748,0,0,0,0,5
648,648,84579,2014-05-09 15:15:00,2.0,2014-05-09 17:15:00,1.5,38.0610722222,1,-87.2792277778,0,65.5863704265,0,0,3,0,3
649,649,45012,2010-10-26 06:38:00,0.7,2010-10-26 07:20:00,0.0,38.104875,0,-87.696075,0,27.2071488296,0,0,3,0,3
650,650,18207,2008-06-26 16:40:00,0.816666666667,2008-06-26 17:29:00,0.0,39.4033333333,0,-85.0366666667,0,64.3982268152,0,0,3,0,5
651,651,29246,2009-05-15 22:45:00,6.25,2009-05-16 05:00:00,0.0,41.3078833333,3,-85.7151166667,0,109.867314381,0,0,0,0,4
652,652,80210,2013-10-31 18:02:00,3.63333333333,2013-10-31 21:40:00,0.0,39.727447619,0,-85.8968904762,0,108.209698297,0,0,3,0,9
653,653,90168,2014-08-23 16:12:00,3.8,2014-08-23 20:00:00,0.0,39.8215666667,2,-86.6930166667,0,43.5705251646,0,0,0,0,10
654,654,34273,2009-10-08 14:19:00,11.6833333333,2009-10-09 02:00:00,0.0,37.98865,2,-87.4887,0,58.7095340903,0,0,0,0,3
655,655,1215761,2006-07-02 17:21:00,3.63333333333,2006-07-02 20:59:00,0.88,41.0188888889,0,-85.6044444444,0,86.9773662611,0,0,3,0,8
656,656,1215764,2006-07-18 01:00:00,4.26666666667,2006-07-18 05:16:00,1.0,41.03,1,-85.742,0,111.886241405,0,0,3,0,8
657,657,39528,2010-05-01 08:00:00,24.0,2010-05-02 08:00:00,0.0,37.9801,3,-87.1863,0,43.7895821057,0,0,0,0,3
658,658,58593,2011-06-26 09:35:00,16.75,2011-06-27 02:20:00,0.0,38.7958,2,-85.6505,0,2.73288878988,0,0,0,0,11
659,659,29404,2009-06-22 15:40:00,2.33333333333,2009-06-22 18:00:00,0.0,38.1790583333,0,-87.54985,0,72.9719845913,0,0,3,0,3
660,660,47864,2011-02-28 04:10:00,8.83333333333,2011-02-28 13:00:00,0.0,39.5087833333,2,-84.9856333333,0,68.7946610198,0,0,3,0,12
661,661,31737,2009-06-01 15:53:00,5.86666666667,2009-06-01 21:45:00,1.5,40.3442352941,3,-86.7055176471,0,98.7232898724,0,0,3,0,10
662,662,1697,2007-01-15 07:00:00,2.0,2007-01-15 09:00:00,0.0,37.95,1,-87.425,0,15.8697203316,0,0,0,0,3
663,663,30158,2009-06-11 16:15:00,1.0,2009-06-11 17:15:00,1.0,38.27229,3,-86.41586,0,51.6189116012,0,0,3,0,1
664,664,1201591,2005-11-15 15:00:00,6.0,2005-11-15 21:00:00,0.0,38.1,3,-87.27,0,2.17697331186,0,0,0,0,3
665,665,54105,2011-06-04 16:14:00,7.26666666667,2011-06-04 23:30:00,1.75,40.3280628205,3,-86.2865102564,0,133.251963507,0,0,3,0,2
666,666,66266,2012-07-18 12:04:00,0.833333333333,2012-07-18 12:54:00,1.0,41.08,0,-85.15,0,19.5496830701,0,0,0,0,8
667,667,61480,2012-03-23 16:50:00,1.05,2012-03-23 17:53:00,1.0,40.825,0,-87.45,0,16.0436566881,0,0,0,0,14
668,668,72828,2013-05-09 19:10:00,3.98333333333,2013-05-09 23:09:00,0.88,39.33092,0,-86.66644,0,153.50594228,0,1,3,0,7
669,669,78788,2013-09-19 05:55:00,5.08333333333,2013-09-19 11:00:00,0.0,39.7093,2,-86.02795,0,37.6521062201,0,0,0,0,9
670,670,50488,2011-04-09 07:31:00,5.48333333333,2011-04-09 13:00:00,1.0,38.9380375,3,-87.1470791667,0,81.0378361684,0,0,3,0,6
671,671,50954,2011-05-23 14:28:00,1.53333333333,2011-05-23 16:00:00,1.25,38.2954333333,0,-87.4348,0,52.0936452359,0,0,3,0,3
672,672,9813,2007-08-15 19:35:00,3.91666666667,2007-08-15 23:30:00,1.75,41.4830205882,3,-87.2468617647,0,46.6923415946,0,0,3,0,0
673,673,67997,2012-09-25 04:57:00,13.2833333333,2012-09-25 18:14:00,0.88,38.4186,0,-87.65135,0,11.154058921,0,0,0,0,3
674,674,67999,2012-09-26 00:00:00,7.0,2012-09-26 07:00:00,0.0,38.49,1,-87.405,0,15.3162928775,0,0,0,0,3
675,675,77051,2013-06-24 17:04:00,2.76666666667,2013-06-24 19:50:00,0.0,41.3399166667,0,-87.3472916667,0,128.664898634,0,0,3,0,0
676,676,1185238,2005-03-31 00:30:00,0.966666666667,2005-03-31 01:28:00,0.0,41.73,0,-84.93,0,1.6862761328,0,0,1,0,4
678,678,31993,2009-08-12 22:00:00,30.0,2009-08-14 04:00:00,0.0,38.5119,2,-87.28405,0,1.84640734921,0,0,0,0,3
679,679,76879,2013-06-30 16:16:00,2.73333333333,2013-06-30 19:00:00,0.0,39.528175,3,-85.755975,0,3.32283138906,0,0,0,0,9
680,680,22323,2008-08-04 19:20:00,4.03333333333,2008-08-04 23:22:00,0.0,41.2852642857,0,-87.2990428571,0,120.409578465,0,3,3,0,0
681,681,1204052,2006-02-16 21:15:00,1.61666666667,2006-02-16 22:52:00,0.0,38.4833333333,0,-86.2333333333,0,84.8383455843,0,0,3,0,1
684,684,59624,2012-01-22 22:52:00,0.633333333333,2012-01-22 23:30:00,0.0,38.0794333333,0,-87.6568333333,0,41.0667861695,0,0,3,0,3
685,685,76877,2013-06-27 17:05:00,0.833333333333,2013-06-27 17:55:00,1.25,40.382825,0,-86.009425,0,56.8393861055,0,0,3,0,2
689,689,75432,2013-05-16 10:27:00,4.05,2013-05-16 14:30:00,0.0,38.6551,3,-87.09155,0,1.98246000033,0,0,0,0,6
690,690,32762,2009-06-19 18:47:00,7.13333333333,2009-06-20 01:55:00,0.88,39.7429027778,2,-86.7134333333,0,145.192843264,0,0,3,0,7
691,691,1214581,2006-07-03 16:05:00,1.53333333333,2006-07-03 17:37:00,1.0,40.3275,0,-86.6525,0,42.4321066032,0,0,3,0,10
692,692,1214582,2006-07-18 17:15:00,2.61666666667,2006-07-18 19:52:00,1.75,39.6122916667,0,-86.2375,0,139.559112201,0,0,3,0,9
693,693,51205,2011-05-29 12:32:00,0.966666666667,2011-05-29 13:30:00,0.0,41.30165,0,-87.244325,0,35.811985173,0,0,3,0,0
694,694,51201,2011-05-25 08:13:00,0.966666666667,2011-05-25 09:11:00,0.88,41.1323928571,0,-87.2160714286,0,56.7241764136,0,2,3,0,14
695,695,56760,2011-09-03 15:44:00,2.95,2011-09-03 18:41:00,1.75,41.5728333333,0,-85.9906666667,0,94.9432390571,0,0,3,0,4
696,696,60530,2012-03-15 14:20:00,0.966666666667,2012-03-15 15:18:00,1.5,38.42,0,-86.5225,0,86.9210854033,0,0,0,0,1
697,697,64168,2012-07-18 17:30:00,2.71666666667,2012-07-18 20:13:00,0.0,38.28,0,-86.31,0,119.217156658,0,0,3,0,1
698,698,52314,2011-05-25 16:37:00,6.43333333333,2011-05-25 23:03:00,3.0,39.66655625,3,-85.06485625,0,132.837439362,0,0,3,0,12
699,699,17308,2008-05-08 17:31:00,6.98333333333,2008-05-09 00:30:00,0.0,38.87675,3,-87.1198,0,50.7395091586,0,0,0,0,6
700,700,17309,2008-05-07 18:23:00,13.1166666667,2008-05-08 07:30:00,0.0,38.6209,2,-87.07345,0,9.57524098772,0,0,0,0,6
701,701,56618,2011-05-26 15:00:00,3.0,2011-05-26 18:00:00,0.0,40.95985,3,-85.2601,0,10.0968114029,0,0,0,0,8
702,702,1191344,2005-06-05 14:15:00,3.75,2005-06-05 18:00:00,1.75,41.04125,0,-85.9033333333,0,150.324123622,0,0,3,0,13
703,703,1191340,2005-06-14 12:40:00,0.416666666667,2005-06-14 13:05:00,0.0,38.305,0,-85.98,0,12.287217971,0,0,3,0,1
704,704,1191343,2005-06-05 21:50:00,4.03333333333,2005-06-06 01:52:00,0.0,41.0425,0,-86.085,0,97.5140087718,0,0,3,0,13
705,705,13321,2008-01-08 06:00:00,60.0,2008-01-10 18:00:00,0.0,40.94700625,3,-87.40645,0,114.776134779,0,0,0,0,14
706,706,17123,2008-05-08 14:09:00,1.35,2008-05-08 15:30:00,0.0,37.97555,3,-87.5485,0,2.82469132494,0,0,0,0,3
707,707,17125,2008-05-02 14:30:00,1.0,2008-05-02 15:30:00,0.0,37.89,1,-87.135,0,10.8952824164,0,0,0,0,3
708,708,41855,2010-07-08 19:30:00,0.75,2010-07-08 20:15:00,0.0,37.98,1,-87.55,0,1.92405537778,0,0,3,0,3
709,709,53133,2011-06-04 15:15:00,3.38333333333,2011-06-04 18:38:00,0.88,41.1609535714,0,-87.3426464286,0,108.252371817,0,0,3,0,14
710,710,43630,2010-07-28 14:44:00,3.7,2010-07-28 18:26:00,0.0,41.3009078947,0,-85.6018789474,0,114.629254632,0,0,3,0,4
711,711,90555,2014-09-10 17:39:00,4.35,2014-09-10 22:00:00,0.0,39.3941083333,3,-86.5172625,0,193.566484993,0,0,3,0,7
712,712,80089,2013-11-17 14:22:00,3.58333333333,2013-11-17 17:57:00,0.88,39.9273739583,0,-86.4502979167,0,244.24941385,0,3,3,0,9
713,713,53264,2011-07-03 16:05:00,1.0,2011-07-03 17:05:00,0.75,37.95275,3,-87.678475,0,33.4659878922,0,0,0,0,3
714,714,53267,2011-07-07 19:00:00,12.8666666667,2011-07-08 07:52:00,0.0,37.95065,1,-87.581325,0,36.9227371372,0,0,0,0,3
715,715,52624,2011-05-11 17:35:00,3.6,2011-05-11 21:11:00,1.0,41.3616666667,0,-86.5183333333,0,78.5473107196,0,0,0,0,13
716,716,9230,2007-07-26 01:40:00,6.33333333333,2007-07-26 08:00:00,0.0,41.5875,3,-87.335,0,22.9844933109,0,0,3,0,0
717,717,18079,2008-06-13 05:46:00,9.98333333333,2008-06-13 15:45:00,0.75,40.99475,3,-86.3136,0,58.3193633996,0,0,0,0,13
718,718,42721,2010-07-24 18:20:00,0.333333333333,2010-07-24 18:40:00,0.0,40.7952666667,0,-87.2621,0,50.7374421832,0,0,3,0,14
719,719,33161,2009-08-04 06:00:00,41.9833333333,2009-08-05 23:59:00,1.75,38.3798076923,3,-85.8400653846,0,108.29478071,0,0,3,0,11
720,720,1213134,2006-06-28 12:37:00,4.11666666667,2006-06-28 16:44:00,1.25,41.0578571429,0,-85.9435714286,0,100.557149809,0,0,0,0,13
721,721,1213130,2006-06-22 11:20:00,2.38333333333,2006-06-22 13:43:00,1.0,40.7062962963,0,-85.7914814815,0,110.66965218,0,0,3,0,8
722,722,1216187,2006-07-14 13:50:00,0.35,2006-07-14 14:11:00,0.0,38.925,0,-84.9775,0,16.7797864922,0,0,3,0,5
723,723,48034,2011-02-28 01:36:00,1.63333333333,2011-02-28 03:14:00,1.0,38.2872,0,-87.5326142857,0,54.1341190488,0,1,0,0,3
726,726,44535,2010-08-14 14:45:00,0.583333333333,2010-08-14 15:20:00,0.0,38.5666666667,0,-85.8966666667,0,57.5350280473,0,0,3,0,11
727,727,33342,2009-09-05 15:30:00,32.5833333333,2009-09-07 00:05:00,0.0,37.9609,3,-87.4629,0,20.9511135263,0,0,0,0,3
728,728,24069,2008-12-27 19:45:00,0.266666666667,2008-12-27 20:01:00,0.0,38.17555,0,-87.55,0,23.8849545444,0,0,3,0,3
729,729,1212609,2006-06-26 13:30:00,0.466666666667,2006-06-26 13:58:00,1.0,41.165,0,-87.4,0,9.30511835,0,0,0,0,14
730,730,2821,2007-02-25 04:30:00,91.4833333333,2007-02-28 23:59:00,0.0,38.47,2,-87.455,0,34.5595339177,0,0,0,0,3
731,731,85766,2014-05-13 19:39:00,0.483333333333,2014-05-13 20:08:00,0.0,39.6384333333,0,-85.1215833333,0,21.1830672799,0,0,3,0,12
732,732,1188727,2005-05-13 13:05:00,6.91666666667,2005-05-13 20:00:00,1.0,39.7163157895,0,-86.5231578947,0,178.130011628,0,0,3,0,7
733,733,71202,2013-01-13 01:20:00,12.9833333333,2013-01-13 14:19:00,0.0,39.7002071429,2,-86.1100714286,0,121.14733571,0,0,3,0,9
734,734,1188728,2005-05-19 10:30:00,11.4333333333,2005-05-19 21:56:00,1.75,39.5693939394,3,-86.5903030303,0,148.840619408,0,0,3,0,7
735,735,71206,2013-01-30 00:00:00,2.75,2013-01-30 02:45:00,0.0,39.5304047619,0,-86.535852381,0,163.727507926,0,0,3,0,7
736,736,87379,2014-07-01 19:03:00,0.616666666667,2014-07-01 19:40:00,0.0,39.0433333333,0,-85.02,0,28.8377030798,0,0,3,0,5
737,737,62478,2012-03-02 12:36:00,2.11666666667,2012-03-02 14:43:00,2.5,38.131875,0,-87.5411727273,0,70.679238578,0,1,3,0,3
738,738,1219748,2006-09-27 15:25:00,1.58333333333,2006-09-27 17:00:00,1.0,39.4806666667,0,-86.5933333333,0,135.314855076,0,0,3,0,7
739,739,30588,2009-07-30 20:00:00,3.5,2009-07-30 23:30:00,0.0,38.14185,3,-87.040725,0,22.6387916982,0,0,0,0,3
740,740,85832,2014-05-21 17:08:00,1.1,2014-05-21 18:14:00,0.88,38.98791,0,-85.28898,0,44.3792905748,0,0,3,0,5
741,741,33194,2009-08-10 17:22:00,3.33333333333,2009-08-10 20:42:00,0.0,38.3189,3,-85.880525,0,5.99019860635,0,0,0,0,1
742,742,1215770,2006-07-26 23:20:00,24.0166666667,2006-07-27 23:21:00,0.0,41.17,3,-85.48,0,2.17697331186,0,0,3,0,4
743,743,1215771,2006-07-27 15:10:00,7.08333333333,2006-07-27 22:15:00,0.0,40.76,3,-86.89,0,17.8303239234,0,0,3,0,14
744,744,7105,2007-07-04 15:59:00,0.383333333333,2007-07-04 16:22:00,0.0,38.68945,0,-85.95,0,21.9995403613,0,0,3,0,11
745,745,67298,2012-07-31 15:40:00,3.2,2012-07-31 18:52:00,1.75,39.0862357143,0,-86.52295,0,115.444759613,0,0,3,1,7
746,746,67294,2012-07-27 13:10:00,4.91666666667,2012-07-27 18:05:00,1.25,39.4858357143,0,-86.2331607143,0,157.336414172,0,0,3,0,9
747,747,67292,2012-07-24 03:00:00,8.0,2012-07-24 11:00:00,0.0,40.2046833333,2,-85.4701,0,66.1024459065,0,0,3,0,2
748,748,31727,2009-06-11 02:00:00,1.26666666667,2009-06-11 03:16:00,0.0,39.69485,1,-86.2474,0,20.713924051,0,0,0,0,9
749,749,1680,2006-12-01 04:40:00,0.416666666667,2006-12-01 05:05:00,0.0,39.06944,0,-85.016,0,58.5677906151,0,0,3,0,5
750,750,30124,2009-05-09 06:00:00,64.25,2009-05-11 22:15:00,0.0,38.9372833333,2,-87.1009333333,0,31.9834080044,0,0,0,0,6
751,751,18782,2008-06-22 11:24:00,8.11666666667,2008-06-22 19:31:00,1.75,41.1541176471,0,-86.1711764706,0,128.325962411,0,0,0,0,13
752,752,18787,2008-06-25 16:15:00,1.01666666667,2008-06-25 17:16:00,0.75,40.89,0,-85.1025,0,27.6047430592,0,0,3,0,8
753,753,67500,2012-08-04 15:38:00,3.86666666667,2012-08-04 19:30:00,1.25,41.2410388889,0,-86.0074851852,0,166.652233425,0,2,3,0,13
754,754,8255,2007-08-16 00:30:00,16.5,2007-08-16 17:00:00,1.75,39.33314375,1,-86.10210625,0,191.677784195,0,0,3,0,9
755,755,8253,2007-08-08 15:53:00,0.533333333333,2007-08-08 16:25:00,0.0,39.8849,0,-85.5486,0,9.66596061046,0,0,3,0,12
756,756,40495,2010-06-18 17:08:00,3.88333333333,2010-06-18 21:01:00,1.0,41.2744823529,0,-85.9815568627,0,127.505794927,0,0,3,0,13
757,757,91289,2014-11-23 07:00:00,24.5333333333,2014-11-24 07:32:00,0.0,39.2999,1,-86.15284,0,93.917915236,0,0,3,0,9
758,758,55503,2011-08-02 23:58:00,0.916666666667,2011-08-03 00:53:00,0.0,41.015,0,-86.235,0,98.5054078926,0,0,3,0,13
759,759,66270,2012-07-31 04:05:00,1.3,2012-07-31 05:23:00,1.0,41.39,0,-86.275,0,43.3782857234,0,0,3,0,13
760,760,40255,2010-06-15 15:39:00,1.31666666667,2010-06-15 16:58:00,0.0,38.165,0,-87.46741,0,63.0665709608,0,0,3,0,3
761,761,28582,2009-06-19 15:30:00,1.73333333333,2009-06-19 17:14:00,4.5,41.1255545455,0,-85.9967818182,0,55.0840449394,0,0,3,0,13
762,762,1188853,2005-05-19 20:23:00,3.1,2005-05-19 23:29:00,0.75,38.3333333333,3,-86.1616666667,0,89.6003660105,0,0,0,0,1
763,763,84984,2014-04-04 07:00:00,1.0,2014-04-04 08:00:00,0.0,39.00955,2,-85.03395,0,6.41398182824,0,0,0,0,5
764,764,50965,2011-05-25 18:55:00,1.81666666667,2011-05-25 20:44:00,0.0,38.1327852941,0,-87.4269058824,0,62.8769209205,0,2,3,0,3
765,765,67875,2012-09-07 19:15:00,1.58333333333,2012-09-07 20:50:00,0.75,38.118015625,1,-87.5638125,0,67.9633763836,0,0,3,0,3
766,766,31187,2009-06-10 19:53:00,1.08333333333,2009-06-10 20:58:00,1.75,39.0175,1,-87.0875,0,11.0417779869,0,0,3,0,6
767,767,89780,2014-08-21 17:00:00,13.5,2014-08-22 06:30:00,0.0,41.4763875,3,-87.2063125,0,21.4312254802,0,0,0,0,0
768,768,89782,2014-08-23 14:15:00,6.25,2014-08-23 20:30:00,0.0,41.489225,3,-87.48815,0,5.57317741547,0,0,0,0,0
770,770,31984,2009-08-10 15:15:00,1.25,2009-08-10 16:30:00,0.0,38.25,1,-87.58,0,1.32944756907,0,0,0,0,3
771,771,1197256,2005-08-19 07:42:00,0.8,2005-08-19 08:30:00,0.0,40.735,2,-86.04,0,127.315938221,0,0,0,0,13
772,772,1193872,2005-07-16 19:15:00,2.0,2005-07-16 21:15:00,0.0,39.78,3,-86.15,0,2.17697331186,0,0,0,0,9
773,773,19477,2008-07-02 17:58:00,4.2,2008-07-02 22:10:00,1.0,41.3782818182,0,-85.9242727273,0,115.893456008,0,0,3,0,4
774,774,1193873,2005-07-20 21:55:00,5.08333333333,2005-07-21 03:00:00,0.75,40.0846153846,3,-86.7146153846,0,66.2237462748,0,0,3,0,10
775,775,1197259,2005-08-20 14:05:00,0.566666666667,2005-08-20 14:39:00,0.0,39.54,0,-84.875,0,43.5613199951,0,0,3,0,12
776,776,66709,2012-07-18 22:15:00,3.25,2012-07-19 01:30:00,0.0,41.5764375,3,-86.5722375,0,37.9942814636,0,0,3,0,13
777,777,1205803,2006-03-12 14:00:00,74.0,2006-03-15 16:00:00,0.0,37.99,2,-87.54,0,3.92655717506,0,0,0,0,3
778,778,1205802,2006-03-12 05:30:00,2.0,2006-03-12 07:30:00,0.0,38.1,3,-87.27,0,2.17697331186,0,0,0,0,3
779,779,1205800,2006-03-12 05:30:00,2.0,2006-03-12 07:30:00,0.0,38.0,3,-87.0,0,2.17697331186,0,0,0,0,3
780,780,73960,2013-04-21 14:45:00,20.25,2013-04-22 11:00:00,0.0,39.35065,2,-87.51455,0,3.80586243375,0,0,0,0,6
781,781,59998,2011-12-01 05:00:00,24.0,2011-12-02 05:00:00,0.0,37.9541,2,-86.77635,0,5.55770677438,0,0,0,0,1
783,783,19079,2008-06-09 13:30:00,57.5,2008-06-11 23:00:00,1.75,39.6437109091,3,-86.4037336364,0,177.695664179,0,0,3,1,9
785,785,76867,2013-06-23 14:35:00,2.41666666667,2013-06-23 17:00:00,0.75,39.7486409091,2,-86.2887545455,0,50.8863911177,0,0,3,0,9
786,786,53720,2011-08-13 15:40:00,1.21666666667,2011-08-13 16:53:00,0.0,38.30612,0,-86.08907,0,67.2847261427,0,0,3,0,1
789,789,60891,2012-03-15 04:05:00,14.4333333333,2012-03-15 18:31:00,1.75,41.0628571429,0,-86.3142857143,0,65.2793123236,0,0,0,0,13
790,790,67797,2012-09-22 11:10:00,0.85,2012-09-22 12:01:00,0.88,41.26165,0,-85.47415,0,38.5464128571,0,0,0,0,4
791,791,86337,2014-06-19 14:00:00,3.41666666667,2014-06-19 17:25:00,1.0,39.8198125,3,-85.00645,0,28.6064132694,0,0,3,0,12
792,792,56519,2011-08-18 18:25:00,0.45,2011-08-18 18:52:00,0.75,40.83,0,-84.8966666667,0,6.30535417035,0,0,0,0,8
793,793,84969,2014-04-03 12:23:00,1.93333333333,2014-04-03 14:19:00,0.0,39.53235,2,-84.873025,0,67.9456834279,0,0,0,0,12
794,794,5971,2007-07-18 20:40:00,7.33333333333,2007-07-19 04:00:00,0.0,41.337925,3,-85.8233916667,0,119.151960505,0,0,3,0,4
795,795,27098,2009-05-13 23:00:00,2.68333333333,2009-05-14 01:41:00,0.0,41.3052125,0,-86.410525,0,82.2167375687,0,0,3,0,13
796,796,21045,2008-07-12 17:59:00,11.5166666667,2008-07-13 05:30:00,0.88,39.5793,3,-86.2274475,0,173.285662854,0,0,3,0,9
797,797,70344,2013-01-12 16:00:00,9.0,2013-01-13 01:00:00,0.0,38.0165333333,3,-87.51615,0,23.5702167157,0,0,0,0,3
798,798,1208090,2006-04-07 14:23:00,3.83333333333,2006-04-07 18:13:00,1.75,39.2721428571,3,-85.02,0,96.4225264204,0,0,3,0,5
799,799,73191,2013-05-03 16:18:00,0.6,2013-05-03 16:54:00,0.88,41.0411,0,-87.2954,0,28.0428600519,0,0,0,0,14
800,800,1206696,2006-04-14 13:42:00,0.95,2006-04-14 14:39:00,1.0,40.8391666667,0,-85.4966666667,0,74.7861574226,0,0,3,0,8
801,801,11420,2007-10-18 17:56:00,1.66666666667,2007-10-18 19:36:00,1.0,41.0792,0,-87.27,0,91.6537142156,0,1,3,0,14
802,802,1191371,2005-06-28 02:15:00,15.6833333333,2005-06-28 17:56:00,1.0,40.1475,3,-85.934375,0,146.695743227,0,0,3,0,2
803,803,50462,2011-04-04 03:20:00,19.6666666667,2011-04-04 23:00:00,0.0,40.1905666667,2,-86.74975,0,113.016618368,0,0,3,1,10
804,804,1191373,2005-06-30 17:25:00,4.38333333333,2005-06-30 21:48:00,2.0,39.7704761905,0,-85.7676190476,0,165.811390935,0,0,3,0,9
805,805,1191372,2005-06-29 13:20:00,4.1,2005-06-29 17:26:00,1.0,39.6725,0,-86.2975,0,69.1195528053,0,0,3,1,9
806,806,57005,2011-08-03 03:30:00,1.15,2011-08-03 04:39:00,0.0,40.385,0,-86.08,0,24.0694340883,0,0,3,0,2
807,807,57006,2011-08-07 13:05:00,1.95,2011-08-07 15:02:00,0.88,40.14642,0,-86.29434,0,82.2107716988,0,0,3,0,2
808,808,54988,2011-06-09 07:30:00,3.5,2011-06-09 11:00:00,0.0,41.3079,3,-87.32925,0,17.9607884916,0,0,0,0,0
809,809,17685,2008-06-27 18:20:00,1.55,2008-06-27 19:53:00,0.0,38.11,1,-87.5311166667,0,64.3502917486,0,0,3,0,3
810,810,1184684,2005-01-05 07:15:00,23.75,2005-01-06 07:00:00,0.0,39.4714285714,3,-85.4571428571,0,292.068907356,0,0,0,0,12
811,811,38847,2010-04-05 16:00:00,3.36666666667,2010-04-05 19:22:00,3.25,39.4597222222,1,-86.4008333333,0,110.732322325,0,0,3,0,7
812,812,3723,2007-03-23 07:00:00,25.0,2007-03-24 08:00:00,0.0,40.0866666667,2,-85.9029666667,0,59.735863784,0,0,0,0,2
813,813,4687,2007-04-11 15:20:00,3.43333333333,2007-04-11 18:46:00,1.0,39.7888769231,0,-86.4620602564,0,150.729334888,0,2,3,0,9
814,814,42714,2010-07-18 11:20:00,0.45,2010-07-18 11:47:00,0.0,41.6,0,-87.45,0,6.15317865224,0,0,3,0,0
815,815,42718,2010-07-23 18:00:00,12.3333333333,2010-07-24 06:20:00,0.0,41.5799,0,-87.2651,0,12.1630588325,0,0,3,0,0
816,816,64537,2012-06-16 15:15:00,3.3,2012-06-16 18:33:00,0.0,41.0677777778,0,-86.0066666667,0,143.530746816,0,0,3,0,13
817,817,53121,2011-05-24 18:04:00,4.36666666667,2011-05-24 22:26:00,1.75,40.6633333333,0,-86.1,0,96.6488148726,0,0,0,0,2
818,818,49061,2011-02-28 03:19:00,1.18333333333,2011-02-28 04:30:00,0.0,38.3694777778,0,-86.3541,0,80.5769265992,0,1,3,0,1
819,819,43627,2010-07-24 17:15:00,6.73333333333,2010-07-24 23:59:00,0.0,41.009775,3,-86.27705,0,67.7105972053,0,0,3,0,13
820,820,80271,2013-10-02 14:30:00,4.0,2013-10-02 18:30:00,0.0,37.98,1,-87.55,0,1.32944756907,0,0,0,0,3
821,821,48622,2011-03-05 14:40:00,13.3333333333,2011-03-06 04:00:00,0.0,39.6963333333,2,-84.9840666667,0,23.8505423464,0,0,0,0,12
823,823,53272,2011-07-12 15:00:00,3.5,2011-07-12 18:30:00,0.0,38.2477833333,3,-87.3243666667,0,50.7887578534,0,0,3,0,3
824,824,33110,2009-08-19 17:45:00,4.75,2009-08-19 22:30:00,0.0,40.0886,0,-86.9554,0,110.419579574,0,0,3,1,10
825,825,33339,2009-09-20 15:40:00,2.58333333333,2009-09-20 18:15:00,0.0,38.00835,3,-86.9584,0,22.9012444999,0,0,0,0,3
826,826,33624,2009-09-20 05:00:00,18.2166666667,2009-09-20 23:13:00,0.0,38.3282214286,3,-85.9306464286,0,53.2923425227,0,2,0,0,1
827,827,5204,2007-06-27 14:56:00,2.61666666667,2007-06-27 17:33:00,0.0,41.023,0,-85.808,0,101.952348203,0,0,3,0,4
828,828,57951,2011-11-14 19:32:00,1.08333333333,2011-11-14 20:37:00,0.0,38.3120625,0,-86.4458125,0,38.4474634835,0,2,3,0,1
830,830,3486,2007-04-11 16:00:00,1.83333333333,2007-04-11 17:50:00,1.0,38.276,0,-86.064,0,90.9556358706,0,0,3,0,1
